,target,feature,weight
117,1,יהיה,0.17263890046494693
118,1,עמי,0.1726276667874996
119,1,ויקח,0.17235872866110252
120,1,ראיתם,0.16857399519299754
121,1,להודיע,0.1685449190423168
122,1,מפורש,0.1666567561538013
123,1,שנא,0.16631085533494458
124,1,התורה,0.16158958445823499
125,1,שמענו,0.1607671356523531
126,1,כרת,0.16072336480534474
127,1,חדש,0.15961232473701006
128,1,מציאה,0.15929032795986572
129,1,לשכך,0.15916422182024897
130,1,עתידין,0.15723439327257374
131,1,שבתורה,0.1567903198194811
132,1,שמים,0.15671093120995444
133,1,חלק,0.15570543880524046
134,1,ועבדת,0.1555759162903377
135,1,מאחר,0.155144776927193
136,1,הבה,0.15393096767037423
137,1,והדין,0.1535309416810897
138,1,קדושה,0.15061826273863568
139,1,מבושל,0.1500722993009584
140,1,מאד,0.14979681533611144
141,1,כבד,0.14952915411245113
142,1,האשה,0.14869394734711025
143,1,שם,0.14863206088488418
144,1,אש,0.14683439012821167
145,1,ולפי,0.14679043418882678
146,1,יבא,0.14581302237865038
147,1,פפוס,0.14501313077807332
148,1,יותר,0.14495325781166646
149,1,הגנבה,0.1448530886810419
150,1,ואמר,0.14431384025413493
151,1,וכשהוא,0.14430191521505661
152,1,כלו,0.14416528111866014
153,1,יד,0.14398264575457798
154,1,ידיו,0.14333169634264953
155,1,והיכן,0.143091500081186
156,1,כתיב,0.14232225142977778
157,1,חלוק,0.14204035744723723
158,1,אפוי,0.14128204573739991
159,1,בעדים,0.14093144440595512
160,1,החדש,0.14042044163296855
161,1,כשם,0.14026213303944954
162,1,ללמדך,0.14013931534780796
163,1,אבא,0.13976014552821195
164,1,גוי,0.13964775865449156
165,1,קדים,0.1394902505225482
166,1,דיבור,0.13945015721977888
167,1,עבדת,0.1393258567322387
168,1,שביעית,0.13840514519124872
169,1,יי,0.13786728601908793
170,1,המלך,0.1378339974554108
171,1,שדה,0.13763196591107948
172,1,לרדוף,0.13736977554511473
173,1,תשובה,0.1373198361080196
174,1,אברים,0.13695925510628965
175,1,כלל,0.13560183815770488
176,1,יג,0.13520911396312604
177,1,למדין,0.13485129856046024
178,1,ונגוע,0.1340118753043753
179,1,בורח,0.13356602079306273
180,1,הימים,0.13260850311862185
181,1,כלשון,0.13229211596210336
182,1,אויביך,0.13140632811292577
183,1,מושל,0.1313015461668381
184,1,ומכרו,0.13114720032465224
185,1,הפרט,0.1307544224154387
186,1,אענך,0.1295048854996422
187,1,לפרוש,0.12947207535274752
188,1,יאשיה,0.12939022183902735
189,1,יגע,0.1289980179964044
190,1,לאומות,0.12848133549170968
191,1,האומות,0.12810640382755642
192,1,ששמעו,0.12787270579908006
193,1,ותטעמו,0.12739507109003176
194,1,אחיך,0.12702992836824706
195,1,וה,0.126398507871723
196,1,שור,0.1261409393341487
197,1,אכנס,0.12588337507806163
198,1,תצעק,0.12490735361659398
199,1,וגבורה,0.12474735467987509
200,1,באים,0.12464192685312818
201,1,ותם,0.12361028068952382
202,1,ניסן,0.12360456580265561
203,1,בסקילה,0.12345562779926297
204,1,הבית,0.12329065317950565
205,1,במי,0.12313855179533022
206,1,בהם,0.12312775195955991
207,1,והמן,0.12279020865445482
208,1,יכולה,0.12237393656970105
209,1,דוחתה,0.12206785531650965
210,1,שנתנו,0.12185307146755475
211,1,ההרים,0.12171015248232465
212,1,לעשות,0.12158203655906256
213,1,נפשם,0.12106838846694642
214,1,נחלה,0.12103051107316065
215,1,עמך,0.12080494319799254
216,1,אצלו,0.12017117725861944
217,1,בקצהו,0.11985500729352049
218,1,ונטעתים,0.11975842269398682
219,1,בדיבור,0.11958027233875769
220,1,אב,0.11945997041106526
221,1,חכמתו,0.1184819986725767
222,1,והתורות,0.1183046664507866
223,1,השוו,0.11823145481899659
224,1,כלן,0.1181094508092005
225,1,ראיה,0.11726291172719011
226,1,הלוקח,0.11683369400093827
227,1,תן,0.11614310658788014
228,1,הדברות,0.11580242187592497
229,1,המקדש,0.11571888275046416
230,1,אלהיך,0.11556548463426464
231,1,קו,0.11524781667996173
232,1,היו,0.11508713362120422
233,1,יעלה,0.1148050136530517
234,1,יעבץ,0.11410964169979225
235,1,שלהם,0.11403675999470927
236,1,מעשה,0.1137948722672295
237,1,שמשמר,0.11351205618364248
238,1,זכר,0.11316526004894016
239,1,והקבה,0.11194109734220552
240,1,ירמיה,0.11167602378309427
241,1,ומתרעמים,0.11157230792279695
242,1,באותה,0.11137876811731097
243,1,ועתה,0.11095051412675129
244,1,האדמה,0.11080730415227504
245,1,עולמו,0.11060418989962359
246,1,דוחה,0.1099004635840042
247,1,למען,0.1097535162921638
248,1,גט,0.10950867832321808
249,1,תביאמו,0.10884276075936601
250,1,וילך,0.10860504922843177
251,1,עליכם,0.10831655884611095
252,1,תורמיות,0.10785191729767757
253,1,חזר,0.10772793201887461
254,1,אחריו,0.10760508812753124
255,1,אלי,0.10720843041046337
256,1,עשרת,0.10610759543786903
257,1,טובה,0.10574399803200843
258,1,אמהות,0.1056980874976192
259,1,הבן,0.1054083730952285
260,1,משאו,0.10490148742004328
261,1,קמיך,0.10466035128976457
262,1,ויעל,0.10428138293171389
263,1,שבהם,0.10420828104325516
264,1,ציון,0.10416205135819127
265,1,מוכר,0.10413226690831821
266,1,כנען,0.10391278419157784
267,1,וכבוד,0.1039122607484577
268,1,להעמיד,0.10387539247164529
269,1,הקולות,0.1033395527634637
270,1,שלוח,0.10317757097645262
271,1,לזקנים,0.10283090733896885
272,1,בשביל,0.10278473994703527
273,1,אסר,0.10257846774677881
274,1,תצא,0.10256220678205193
275,1,תהיה,0.10255227370436312
276,1,המה,0.10252372317503598
277,1,רבן,0.10249403192854292
278,1,אקרא,0.10229206457514903
279,1,בבל,0.10207811869598855
280,1,מילה,0.10201417336201105
281,1,הגנב,0.10177983446960127
282,1,משלי,0.10153354971089454
283,1,ויחנו,0.10113567288921904
284,1,השביע,0.10104379496222862
285,1,כאדם,0.10091529492975067
286,1,עלות,0.10048906518925507
287,1,מוזהר,0.10032455184925061
288,1,בבנו,0.10020130228522725
289,1,מיד,0.10014351034681251
290,1,תבערו,0.0994302201808679
291,1,המלאך,0.09933412667998047
292,1,הנה,0.09921052505063904
293,1,מצטערים,0.09914903417326751
294,1,עליה,0.09723028361681228
295,1,הראהו,0.09721921760119373
296,1,דימוס,0.0969690618236709
297,1,רכב,0.09690306454877508
298,1,אמרתי,0.0967597935699322
299,1,ימות,0.09635689596323203
300,1,רוצים,0.09631788537546047
301,1,יירה,0.09613843318664646
302,1,רואה,0.09611314722722208
303,1,קבלו,0.09588447857279445
304,1,בלעם,0.09582748540919701
305,1,כהרי,0.09580336220966289
306,1,לצאת,0.09557653286712021
307,1,רוצה,0.09548954660930543
308,1,ייעד,0.09476375020902472
309,1,מארץ,0.0945789149303682
310,1,לאבותיך,0.09455483020785684
311,1,מצאו,0.09421579100722643
312,1,האקטורין,0.09414746381100314
313,1,למלך,0.09386694558238824
314,1,ליהושע,0.0935911869762296
315,1,יושבי,0.09345770587251821
316,1,הדבר,0.09319321643478042
317,1,ביוט,0.09312569740220678
318,1,תאמר,0.0931148430510203
319,1,רציחה,0.09275669347714843
320,1,לדבר,0.09252156336120573
321,1,אמחה,0.09227834228015341
322,1,מחה,0.09227834228015341
323,1,בכלל,0.09217859560429219
324,1,נוטלין,0.09216445693241676
325,1,בעולם,0.09204357362333014
326,1,הקדשים,0.09198357578402665
327,1,הרגו,0.09191908420655262
328,1,אבינו,0.0918078790931428
329,1,תבא,0.09180633812863465
330,1,תשבע,0.0917698201574718
331,1,שקל,0.09176205778277396
332,1,דיין,0.09154403995075894
333,1,אביו,0.0912505817600882
334,1,חכם,0.09116899567580028
335,1,תקרי,0.0908809952387493
336,1,ואמרה,0.09087533499457275
337,1,וחומר,0.0907892994992739
338,1,והמת,0.09075039035509877
339,1,עבור,0.09048948379691442
340,1,הבאר,0.09042448136723776
341,1,לבדך,0.09015352400157886
342,1,גזירת,0.09011036573963523
343,1,ברח,0.09010190653572586
344,1,מתחלה,0.08999542545918664
345,1,קוראין,0.089387462375961
346,1,שומעין,0.08928177263129827
347,1,לרעהו,0.0892513687607518
348,1,השבועה,0.08921323211051545
349,1,מדין,0.08909388207156456
350,1,עוסקין,0.08888347607322558
351,1,טלית,0.08857864270133824
352,1,לבדה,0.08857864270133824
353,1,ואתן,0.0884600435194803
354,1,טף,0.08825107302511108
355,1,אות,0.08816665446815627
356,1,צדק,0.08813946864591761
357,1,אבנים,0.08805389159436383
358,1,כד,0.08768512814578412
359,1,כבשן,0.08759308054567284
360,1,בטלה,0.08754594065994697
361,1,תנאי,0.08699893996329906
362,1,אחיו,0.08686664156711399
363,1,תועה,0.0867003814262079
364,1,קדוש,0.08665066109699845
365,1,וימודו,0.08660225052323957
366,1,בעומר,0.08660225052323957
367,1,רואים,0.08650935523602768
368,1,שבע,0.08614213289902208
369,1,לניזק,0.08591577188568698
370,1,אך,0.08567162702426341
371,1,יצאו,0.08561046538089345
372,1,ושאר,0.08553630316823145
373,1,נבוכד,0.08543372260010534
374,1,נצר,0.08543372260010534
375,1,לאחוריהם,0.08524478705774602
376,1,צא,0.08522997487251452
377,1,שבחן,0.0850945734421203
378,1,נוזלים,0.08507303392554665
379,1,שישמש,0.0850009577627871
380,1,שפטים,0.08485100924569526
381,1,מטה,0.08468439998598032
382,1,שנגלתה,0.0846835512282724
383,1,שהכו,0.08450454385256768
384,1,שומעני,0.08438994952637918
385,1,כשהיא,0.08434634281763748
386,1,רעם,0.08407213860190065
387,1,ובאו,0.08393433382832145
388,1,רשאין,0.08374475359637899
389,1,סקול,0.0836898338362771
390,1,סוס,0.0836733713540157
391,1,השבטים,0.0836387919960417
392,1,הערב,0.08362974469279859
393,1,מבעיר,0.08360692937619343
394,1,ממה,0.08340229006531073
395,1,לבלתי,0.08340143428067318
396,1,שבתות,0.0833880062396023
397,1,לדרוש,0.08336919826647468
398,1,מקראות,0.08329893749175243
399,1,ופרט,0.08315267897265109
400,1,אותך,0.08307960482086639
401,1,עולה,0.08288226639414607
402,1,יציאת,0.08288079590135314
403,1,הלחם,0.08275756032766804
404,1,יעשה,0.08268866629178655
405,1,ומרעים,0.08260055334504993
406,1,הירדן,0.0821421454984116
407,1,מערב,0.08204209486475113
408,1,קוצים,0.08170572815458294
409,1,מרשות,0.0816876282601742
410,1,אחריות,0.08145783690962703
411,1,זכור,0.08143778925928315
412,1,לשמים,0.08112786548933688
413,1,ערבי,0.08109190681643337
414,1,קרוב,0.08099340278278777
415,1,אמתו,0.08064732451257599
416,1,ירא,0.08027953765986386
417,1,והרגו,0.08026432223354645
418,1,לנכרי,0.07998302705164421
419,1,ואיש,0.07993281254192101
420,1,שנכרתה,0.07993237113364816
421,1,תעזוב,0.0795852110894684
422,1,וכתוב,0.07934806979866695
423,1,כאחת,0.07932036790383613
424,1,בראש,0.07924609256819155
425,1,ביוד,0.07913308345233035
426,1,פרהסייא,0.07912831981199256
427,1,ולהביא,0.07911293729336422
428,1,מקבלים,0.07898678604658105
429,1,גובה,0.07894505813785876
430,1,הזאת,0.07871520095171827
431,1,פונה,0.07858026323351848
432,1,שנתנה,0.07853891206334955
433,1,אחותם,0.07850117013852352
434,1,בחר,0.07847954725768562
435,1,ממונו,0.0783101658364699
436,1,אתך,0.07813927405048103
437,1,חי,0.07803403053502442
438,1,הפקר,0.07796526828600622
439,1,לעסקיו,0.07772382419684969
440,1,העלה,0.07769636614126979
441,1,בך,0.07737274251452086
442,1,וכלל,0.07733384863477898
443,1,ושמעתי,0.07722946404810523
444,1,סביב,0.07713489826515484
445,1,מכנין,0.07692658894427395
446,1,מבריותיו,0.07692658894427395
447,1,אשירה,0.0769200052289794
448,1,יעננו,0.07686881071599015
449,1,לרגום,0.07668934835961032
450,1,לפיכך,0.07666858290210338
451,1,העבירה,0.07664943263930386
452,1,לדון,0.07643651727849976
453,1,ורבי,0.07642913905500981
454,1,כמו,0.07627692908078526
455,1,נמצינו,0.07621150384050678
456,1,נכנסין,0.07612870679185718
457,1,נוטל,0.07602060412586342
458,1,כג,0.07600702572079604
459,1,עובדי,0.0759847385550452
460,1,לבשר,0.07571257490099854
461,1,חלה,0.07557509137364536
462,1,ללמד,0.07554646266204877
463,1,למזיק,0.07553154898326085
464,1,ירד,0.07546557953369185
465,1,מכון,0.07530970777331425
466,1,כשמועו,0.07529594251105792
467,1,יוחנן,0.07502888248578736
468,1,המן,0.07497328191412421
469,1,לאשה,0.07493525891389044
470,1,עובדה,0.07483456935992244
471,1,ואמש,0.07483237616188519
472,1,ושלפניו,0.07483237616188519
473,1,אמ,0.07464497031350012
474,1,כסאו,0.07453136996026938
475,1,בשם,0.07448632090047601
476,1,שפרשו,0.07428474181092566
477,1,בשריפה,0.07407733283568413
478,1,נגד,0.0738624460739711
479,1,החולין,0.07385678983976068
480,1,המינין,0.07350910713112553
481,1,הגוים,0.07342889587741226
482,1,ורוח,0.07342307779272239
483,1,מנהג,0.07288581848824491
484,1,יביאו,0.07277721826997847
485,1,ששימש,0.0726321346906076
486,1,כרם,0.07261964685981986
487,1,ששניהם,0.07257588363960601
488,1,יתקיימו,0.07252961926238499
489,1,נכון,0.07246856837162594
490,1,לעורר,0.07246504487123163
491,1,יונדב,0.07230468729503627
492,1,מג,0.07224834065952966
493,1,לידי,0.07221504018347673
494,1,לעורו,0.07205646695217394
495,1,באבנים,0.07205257385134124
496,1,אלילים,0.07187230516986944
497,1,מהיכן,0.0718608968021669
498,1,כמוה,0.07185920655055139
499,1,קרחא,0.07181827496060159
500,1,אפרים,0.07180243497019981
501,1,למשכב,0.07170378321708408
502,1,לקינו,0.07138638393610554
503,1,שלחו,0.07132429803890666
504,1,שעשה,0.071275091901979
505,1,נפשו,0.07119844216823182
506,1,ובוזזים,0.07111264538815605
507,1,ומחריבים,0.07111264538815605
508,1,כמשה,0.07109405895689602
509,1,באהל,0.07104431535874312
510,1,עצמות,0.0710405105548172
511,1,הבכור,0.0710342064641954
512,1,אסון,0.07103170657450732
513,1,ראהו,0.07097277323467183
514,1,חוצץ,0.07092080131351094
515,1,תדעי,0.07086054867360925
516,1,שמכר,0.0708423321192888
517,1,תפילין,0.07082510707365466
518,1,נעשו,0.07081725430732018
519,1,חציו,0.07075753707700938
520,1,רצה,0.0707249350415707
521,1,עיקר,0.07065649800148026
522,1,יפקוד,0.07055717144696325
523,1,יפדה,0.07049201717848337
524,1,כעין,0.07036532527352755
525,1,ורפוי,0.07030006893112511
526,1,גמליאל,0.07026380745622254
527,1,החסיר,0.07022033183196476
528,1,העדיף,0.07022033183196476
529,1,תהרוס,0.07007181809229353
530,1,חנון,0.0700450093239265
531,1,מתכבד,0.07003792241869537
532,1,אסתר,0.06994343651790312
533,1,עוא,0.06979246651011545
534,1,יט,0.06959230266655
535,1,ויאמרו,0.06944652452457747
536,1,ונשים,0.06934130401107401
537,1,כב,0.0693319079569137
538,1,האב,0.06930646484675275
539,1,סדום,0.06920310916854829
540,1,שהלך,0.06918820744750645
541,1,עבר,0.0690989612400246
542,1,כסות,0.06908121771665739
543,1,ענשו,0.06896985333026255
544,1,אוכל,0.06889449212929068
545,1,נותנו,0.06870435016033104
546,1,נכסים,0.0686783074756348
547,1,ארצנו,0.06866105735475272
548,1,בואו,0.06864193128457163
549,1,ברך,0.06855019236911378
550,1,איסי,0.06844363701553718
551,1,ולשומרי,0.0683372012669518
552,1,לאוהבי,0.0683372012669518
553,1,שבות,0.06789574295668872
554,1,מלפניו,0.06786765157904129
555,1,ללקוט,0.06781149083897285
556,1,פסחים,0.06775229456158614
557,1,ממונה,0.06773275273255414
558,1,וידע,0.06756030662839317
559,1,וקח,0.0675371371057905
560,1,תהיו,0.06741260335455711
561,1,להקדש,0.06739402131489079
562,1,פתחון,0.06737160983474318
563,1,לכבוד,0.06731168196901229
564,1,יהרסם,0.06722603183468309
565,1,יכנס,0.06721814119339592
566,1,גנבה,0.06715049895974022
567,1,נראה,0.06709345580714947
568,1,שהותרו,0.06700593765218765
569,1,בלקטקא,0.06700593765218765
570,1,שיאור,0.06699875921068368
571,1,שחזר,0.06698996916956176
572,1,תראה,0.06696709836860558
573,1,הנוגע,0.06689081818562136
574,1,בגלוי,0.0668553088613094
575,1,אמך,0.06680922173409215
576,1,פותח,0.06677139049283745
577,1,שגר,0.06672147974107479
578,1,הזה,0.06667308347907913
579,1,מרפידים,0.06661501460265892
580,1,חברו,0.06657837506787821
581,1,תחמוד,0.06653618468619837
582,1,ונכד,0.06652413738419137
583,1,נין,0.06652413738419137
584,1,שעור,0.06650360587739089
585,1,עמוס,0.06632497287704782
586,1,אוהל,0.06630582537776225
587,1,שאול,0.06606198272715753
588,1,לשעבר,0.06603977103683231
589,1,שברחמים,0.06601985324128208
590,1,ומראך,0.06600794807589028
591,1,יז,0.06596360234813142
592,1,עושים,0.06578517991184221
593,1,זמן,0.06574935945091574
594,1,לשקר,0.06565998662052609
595,1,תנסון,0.06561137692409143
596,1,בנימן,0.06550027865475228
597,1,וכנגדו,0.06545874731761152
598,1,ישהה,0.06544937972132404
599,1,הושע,0.06536174406501925
600,1,משיחין,0.06535027823954882
601,1,וכדי,0.06527144941201682
602,1,ירושלם,0.0651984958207175
603,1,שמשה,0.06517991705870135
604,1,ישנים,0.06510814395518495
605,1,בענן,0.06508418015579649
606,1,משבת,0.06497330991455007
607,1,למנות,0.06488385471455717
608,1,ברוח,0.06478840199373219
609,1,ימכור,0.0647689562712672
610,1,הצוער,0.06472074521381348
611,1,הנוקד,0.06472074521381348
612,1,כנושה,0.06471448313467357
613,1,יבנם,0.06471071081189447
614,1,אבירים,0.06467092546267182
615,1,שעמוד,0.06439848934162572
616,1,וגונב,0.06437182851801816
617,1,בראתי,0.06421471812880386
618,1,המזבח,0.0642003321470747
619,1,נתתיה,0.06418665327066099
620,1,חזה,0.06414231187743512
621,1,בונה,0.06404838916373899
622,1,מוזהרין,0.06403084114825548
623,1,מעלן,0.0640169714023778
624,1,כהדיוט,0.06400900707690445
625,1,בלינה,0.06380490329079665
626,1,בעבודה,0.06379532205126762
627,1,הטלתי,0.06378806714012439
628,1,עיר,0.06378305460437017
629,1,קולות,0.06369002228316249
630,1,ארבעה,0.06362827874323723
631,1,ונכרתה,0.06339556984172415
632,1,גבולי,0.06336830571591535
633,1,תברכני,0.06336830571591535
634,1,והרבית,0.06336830571591535
635,1,השמרו,0.06336745428699823
636,1,בנשים,0.06335896490192403
637,1,שבטי,0.06328737475427872
638,1,להקיש,0.06326656192835305
639,1,תשמרו,0.06318738590138905
640,1,חביבין,0.06317532967431863
641,1,הים,0.06301679157977888
642,1,שאינם,0.06272192269681935
643,1,תחתיה,0.06252267006466038
644,1,בלשון,0.06250638074631944
645,1,לכותי,0.062447953959653336
646,1,ביראתו,0.062447953959653336
647,1,ביני,0.062435615012992725
648,1,עולמי,0.06239005651295724
649,1,למדה,0.06238998518585876
650,1,שנאמרה,0.06232141736588404
651,1,אלולי,0.06227419099753233
652,1,ואומרים,0.062261991826513666
653,1,במצות,0.062211330925501435
654,1,כעבודה,0.061883464987401014
655,1,שעבדת,0.061883464987401014
656,1,פני,0.06186552382799503
657,1,יהודה,0.061706436227658694
658,1,קנס,0.06165021595993243
659,1,מכירה,0.06155582560825584
660,1,ויהפך,0.06154727269486441
661,1,כא,0.06134989690147341
662,1,נאמרו,0.061339668652652043
663,1,ששקולה,0.06132599205426592
664,1,אבן,0.06131219565639537
665,1,נאוה,0.061257050243493046
666,1,מעשיך,0.06123484739954312
667,1,טוב,0.06111830855424047
668,1,עירך,0.06100529840221042
669,1,חברך,0.060942393565098
670,1,פדה,0.06091256235111313
671,1,באברהם,0.060886330421496125
672,1,המטה,0.06084239799317846
673,1,שאלו,0.06079368737916839
674,1,בריתי,0.06078693982511931
675,1,בקול,0.06074156518620198
676,1,משיח,0.06071128663145794
677,1,משלשה,0.06070561823197888
678,1,טומטום,0.06056755037987368
679,1,עשית,0.0605516820479429
680,1,זכאי,0.06051717556724488
681,1,להיכן,0.06046285532451026
682,1,לוקה,0.0604623230574103
683,1,צריכה,0.06045124087183447
684,1,ונמצא,0.06034895055624954
685,1,שאחרים,0.06024192776254378
686,1,ביתא,0.060213353794802235
687,1,והיתה,0.06015553211578327
688,1,למלכים,0.060030887201919535
689,1,באכילה,0.05992067074097461
690,1,מלאחריו,0.05990768200722433
691,1,ובניתים,0.05987921134699341
692,1,אתוש,0.05987921134699341
693,1,אהרוס,0.05987921134699341
694,1,נטיעה,0.05987921134699341
695,1,נתישה,0.05987921134699341
696,1,הבכורה,0.05975969990239019
697,1,והרבבות,0.05963238037907487
698,1,האלפים,0.05963238037907487
699,1,שהתחיל,0.05955852866489853
700,1,אפלה,0.05945582416131531
701,1,תמות,0.059391915040362724
702,1,להכות,0.05937985808143194
703,1,בכבודו,0.0592655275993871
704,1,מיוחדת,0.059247499054284454
705,1,ממש,0.059226698719171404
706,1,הקדש,0.05920884171731639
707,1,העבד,0.05917027861874073
708,1,רשותו,0.05916957439735842
709,1,השומר,0.05915559040303061
710,1,בל,0.059089826320990184
711,1,דודי,0.0590287273358931
712,1,גור,0.0588863354972304
713,1,שנאמ,0.05865580732598689
714,1,קלה,0.058618971716635646
715,1,בהיכל,0.05860643881286616
716,1,אכלוהו,0.058542812753232025
717,1,שישחט,0.05854001858186749
718,1,לבני,0.058504409451818146
719,1,בידי,0.05840720957602156
720,1,שאותו,0.05836274770294805
721,1,כלפי,0.0583345788091877
722,1,להמלך,0.05821621452331073
723,1,מצוה,0.05815064944822355
724,1,בצדה,0.058020800662097576
725,1,לאמר,0.05797077298654994
726,1,עונין,0.057961167575711736
727,1,וקיים,0.0579355341433217
728,1,להכעיס,0.05784063548319896
729,1,שעבוד,0.05780697405006672
730,1,ענין,0.05776647977433929
731,1,אדמתם,0.05763877806514396
732,1,ינתשו,0.05763877806514396
733,1,צויתיך,0.05757860788685538
734,1,הקל,0.057541101333042285
735,1,ואנדרוגינוס,0.05744486336643295
736,1,בעשור,0.05739096045418228
737,1,דניאל,0.05735884123194206
738,1,שכח,0.05733657364942422
739,1,ורשאי,0.05733607670408738
740,1,ודור,0.05731800683168112
741,1,מדרשות,0.05731601374637959
742,1,אקרע,0.05729601043799421
743,1,לשבור,0.057272876076819114
744,1,וקולו,0.05726231044853069
745,1,היפה,0.057218356143334786
746,1,פשע,0.05709328673454638
747,1,מקרב,0.05696558589830487
748,1,לאחורינו,0.05688457404587855
749,1,המיתה,0.0568187203661269
750,1,ויצאו,0.05675154504151348
751,1,יעלו,0.05674409219308431
752,1,מידי,0.056649401566167094
753,1,לדיבור,0.05660964238465084
754,1,לבב,0.056462897445397564
755,1,עמוד,0.056407799351284905
756,1,ידע,0.05609611135046285
757,1,הבור,0.0560738180713495
758,1,שמתן,0.05584990144818461
759,1,בבהמה,0.05582089424441674
760,1,לקבל,0.05581723825421519
761,1,אורה,0.05581281764907218
762,1,בקבלה,0.05573259341217509
763,1,ילדיה,0.05572241967783575
764,1,מופנה,0.0555614796984977
765,1,עמהם,0.05553913449412155
766,1,עבדי,0.05549005154007934
767,1,אוכלים,0.055487041790924015
768,1,בזיון,0.055407272291230394
769,1,ומשפט,0.05539662357958411
770,1,הדיינין,0.05528996815701677
771,1,הכבוד,0.05526394244959711
772,1,ובאש,0.05522310772521558
773,1,רוצין,0.055210732631310926
774,1,לחלק,0.05514380409615692
775,1,תועבה,0.05509622642941088
776,1,וינחם,0.05508731776932978
777,1,מאותה,0.0550792335405962
778,1,בחנק,0.055062950116640606
779,1,המהלך,0.05503185071624108
780,1,הילך,0.055029608369515724
781,1,פצעו,0.05496774639951894
782,1,שנגלה,0.054954167723082294
783,1,בהמתו,0.05480183511984175
